kolejnosc_modelu,kod_modelu,model,process_id,obszar,nazwa_procesu,status,klasa_zrodlowa,warunek_wystapienia,podstawa_statusu
6,T1,Sieć własna,ORPR-CTL-01,Kontrola i zgodność,Od transakcji do uzgodnienia,WYSTĘPUJE,WYMAGANE,między operacyjnym a księgowym zapisem tego samego zdarzenia sprzedaży powstaje rozbieżność wymagająca rozstrzygnięcia,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-CTL-02,Kontrola i zgodność,Od wyjątku do rozwiązania,OPCJONALNY,ZAKRES,ktoś zgłasza naruszenie zasady albo wymagania obowiązującego firmę,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-CTL-03,Kontrola i zgodność,Od zdarzenia do audytu,OPCJONALNY,ZAKRES,"firma musi udowodnić po czasie, co i kiedy się wydarzyło",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-CTL-04,Kontrola i zgodność,Od planu kontroli do zarejestrowanej niezgodności,WYSTĘPUJE,WYMAGANE,"firma sama sprawdza przestrzeganie obowiązujących ją zasad i wymagań, nie czekając na cudze zgłoszenie",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-SUP-01,Zarządzanie asortymentem i dostawcami,Od potrzeby pozyskania do warunków handlowych,WYSTĘPUJE,WYMAGANE,firma potrzebuje pozyskać dostawcę albo ponownie uzgodnić warunki zakupu,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-AST-01,Zarządzanie asortymentem i dostawcami,Od potrzeby zmiany asortymentu do decyzji i danych produktu,WYSTĘPUJE,WYMAGANE,"firma podejmuje decyzję o wprowadzeniu, utrzymaniu albo wycofaniu pozycji z asortymentu",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-AST-02,Zarządzanie asortymentem i dostawcami,Od kierunku do strategii kategorii,OPCJONALNY,ZAKRES,firma stosuje formalne zarządzanie kategorią dla co najmniej jednej kategorii,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-SUP-02,Zarządzanie asortymentem i dostawcami,Od zobowiązań dostawcy do pełnego rozliczenia,OPCJONALNY,ZAKRES,"relacja z dostawcą zawiera zobowiązania, których kompletności nie potwierdza pojedyncza faktura i płatność",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-AST-03,Zarządzanie asortymentem i dostawcami,Od potrzeby ekspozycji do planu przestrzeni i ekspozycji,OPCJONALNY,ZAKRES,"firma formalnie steruje miejscem, pojemnością albo kolejnością ekspozycji",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LOG-01,Logistyka sieci,Od zlecenia transportu do potwierdzonego odbioru,WYSTĘPUJE,WYMAGANE,firma zleca fizyczne przemieszczenie towaru między co najmniej dwiema obsługiwanymi lokalizacjami,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LOG-02,Logistyka sieci,Od wymagań magazynu do gotowości operacyjnej magazynu,OPCJONALNY,ZAKRES,"firma prowadzi obiekt magazynowy, którego rolą jest przyjmowanie, przechowywanie i wydawanie towaru na rzecz więcej niż jednej lokalizacji odbiorczej, a jego zdolność do tej pracy wymaga bieżącego potwierdzania",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-CRM-01,Marketing i relacje z klientami,Od kontaktu z klientem do mierzalnej relacji,OPCJONALNY,ZAKRES,firma identyfikuje klientów albo zapisuje korzyści zależne od ich aktywności,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-MKT-01,Marketing i relacje z klientami,Od celu komunikacyjnego do zmierzonego efektu kampanii,OPCJONALNY,ZAKRES,firma kieruje zaplanowany przekaz do wybranych odbiorców i chce ocenić jego skutek,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-BRD-01,Marketing i relacje z klientami,Od potrzeby marki do zatwierdzonego standardu,OPCJONALNY,ZAKRES,"firma posługuje się własną tożsamością marki, której sposób prezentacji wymaga wspólnej i aktualnej zasady",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-INV-05,Operacje i utrzymanie lokalizacji,Od uzupełnienia do półki,OPCJONALNY,ZAKRES,"firma wystawia towar w miejscu, z którego klient sam go pobiera",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-INV-06,Operacje i utrzymanie lokalizacji,Od braku towaru do rozwiązania,OPCJONALNY,ZAKRES,brak towaru w miejscu sprzedaży jest wykrywany i wymaga reakcji,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LOC-01,Rozwój sieci i lokalizacji,Od potrzeby lokalizacyjnej do decyzji o portfelu lokalizacji,OPCJONALNY,ZAKRES,"firma rozważa otwarcie, zmianę albo zamknięcie co najmniej jednej lokalizacji",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LOC-02,Rozwój sieci i lokalizacji,Od decyzji lokalizacyjnej do domkniętej zmiany lokalizacji,OPCJONALNY,ZAKRES,"zatwierdzona decyzja lokalizacyjna wymaga wykonania otwarcia, zmiany albo zamknięcia lokalizacji",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-FIN-05,Planowanie i zarządzanie finansami,Od założeń do zatwierdzonego planu finansowego,OPCJONALNY,ZAKRES,"firma z wyprzedzeniem ustala, ile zamierza wydać i zarobić, i chce to potem porównać z wykonaniem",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-FIN-06,Planowanie i zarządzanie finansami,Od prognozy przepływów do decyzji o płynności,OPCJONALNY,ZAKRES,"terminy wpływów i wypływów nie pokrywają się, więc płynność wymaga sterowania",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-FIN-07,Planowanie i zarządzanie finansami,Od wyników okresu do wniosków zarządczych,OPCJONALNY,ZAKRES,firma porównuje wykonanie z planem i wyciąga z różnicy wnioski,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-HRM-01,Pracownicy i kadry,Od potrzeby obsady do zapewnionej obsady,WYSTĘPUJE,WYMAGANE,potrzeba wykonania pracy ujawnia brak osoby gotowej do objęcia określonej roli albo zmiany,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-HRM-02,Pracownicy i kadry,Od luki kompetencyjnej do potwierdzonych kompetencji,OPCJONALNY,ZAKRES,"wymagania roli lub zmiana sposobu pracy ujawniają brak potrzebnej, potwierdzonej umiejętności",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-HRM-03,Pracownicy i kadry,Od zdarzenia zatrudnieniowego do aktualnego stanu zatrudnienia,WYSTĘPUJE,WYMAGANE,"następuje zawarcie, zmiana, nieobecność albo zakończenie współpracy wymagające formalnej obsługi",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-SYS-01,Technologia i systemy,Od potrzeby systemowej do udostępnionego systemu,OPCJONALNY,ZAKRES,potrzeba biznesowa wymaga uruchomienia nowego systemu albo zmiany istniejącego,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-SYS-02,Technologia i systemy,Od udostępnionego systemu do potwierdzonej dostępności i bezpieczeństwa,OPCJONALNY,ZAKRES,wykonywanie pracy zależy od dostępności i bezpieczeństwa systemu,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-SYS-03,Technologia i systemy,Od ryzyka przerwy do przetestowanej gotowości odtworzeniowej,OPCJONALNY,ZAKRES,niedostępność systemu może przerwać ważne działanie firmy,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LEG-01,Prawo i umowy,Od uzgodnionych warunków do prawnie skutecznej umowy,WYSTĘPUJE,WYMAGANE,"firma zamierza ustanowić, zmienić, przedłużyć albo zakończyć prawnie wiążące zobowiązanie z inną stroną",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-LEG-02,Prawo i umowy,Od sprawy prawnej do formalnego zamknięcia,OPCJONALNY,ZAKRES,"powstaje spór, postępowanie albo formalna sprawa wymagająca stanowiska prawnego i doprowadzenia do zakończenia",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-GOV-01,Zarządzanie i nadzór nad firmą,Od potrzeby ustalenia kierunku do zatwierdzonych celów i decyzji,WYSTĘPUJE,WYMAGANE,"firma rozpoczyna cykl kierowania albo istotna zmiana wymaga ponownego ustalenia kierunku, celów lub kluczowej decyzji",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-GOV-02,Zarządzanie i nadzór nad firmą,Od informacji o wynikach i ryzykach do zamkniętego przeglądu zarządczego,WYSTĘPUJE,WYMAGANE,dostępne wyniki lub informacje o ryzykach wymagają oceny przez osoby uprawnione do utrzymania kierunku albo uruchomienia korekty,warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-GOV-03,Zarządzanie i nadzór nad firmą,Od potrzeby relacji z interesariuszami do zrealizowanych obowiązków relacyjnych,OPCJONALNY,ZAKRES,"firma ma obserwowalne obowiązki informacyjne, konsultacyjne albo reprezentacyjne wobec właścicieli, inwestorów lub organizacji branżowych",warstwa modeli operacyjnych ORPR
6,T1,Sieć własna,ORPR-GOV-04,Zarządzanie i nadzór nad firmą,Od strategii i szans rozwojowych do zweryfikowanego portfela rozwoju,OPCJONALNY,ZAKRES,firma świadomie zarządza realizacją strategii albo wspólnym portfelem inicjatyw rozwojowych,warstwa modeli operacyjnych ORPR
